user_id,target_role,skill_name,user_score,required_score,gap_percentage,importance_weight,months_to_master,learning_intensity
23f55f42-5da1-4aaa-ac2c-e1607b8a09a6,Data Scientist,FastAPI,85,68,-17,4,0.0,ACHIEVED
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,Soil Health,11,76,65,3,6.5,HIGH
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,Crop Science,95,65,-30,2,0.0,ACHIEVED
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,Irrigation Systems,28,83,55,3,5.5,MEDIUM
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,Pest Control,26,82,56,5,9.3,HIGH
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,Data Analysis,11,75,64,2,4.3,MEDIUM
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,Precision Agriculture,88,83,-5,2,0.0,ACHIEVED
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,IoT Sensors,52,62,10,5,1.7,LOW
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,Farm Management,53,63,10,1,1.0,LOW
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,Python,19,71,52,3,5.2,MEDIUM
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,Machine Learning,51,72,21,3,2.1,LOW
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,SQL,59,66,7,3,1.0,LOW
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,React,49,79,30,5,5.0,MEDIUM
1758f445-9e0f-4b66-ad0b-561105a2c8f4,Software Engineer,FastAPI,84,86,2,4,1.0,LOW
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,Soil Health,2,77,75,1,2.5,LOW
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,Crop Science,32,63,31,1,1.0,LOW
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,Irrigation Systems,100,61,-39,2,0.0,ACHIEVED
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,Pest Control,74,65,-9,1,0.0,ACHIEVED
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,Data Analysis,41,89,48,4,6.4,HIGH
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,Precision Agriculture,79,72,-7,2,0.0,ACHIEVED
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,IoT Sensors,85,74,-11,4,0.0,ACHIEVED
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,Farm Management,76,77,1,1,1.0,LOW
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,Python,27,70,43,4,5.7,MEDIUM
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,Machine Learning,23,86,63,2,4.2,MEDIUM
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,SQL,98,85,-13,2,0.0,ACHIEVED
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,React,98,78,-20,3,0.0,ACHIEVED
87b5f889-1f59-4e75-a3f9-fe8c47a81ad4,Agronomist,FastAPI,60,72,12,3,1.2,LOW
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,Soil Health,43,80,37,1,1.2,LOW
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,Crop Science,31,77,46,4,6.1,HIGH
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,Irrigation Systems,89,89,0,4,0.0,ACHIEVED
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,Pest Control,69,72,3,2,1.0,LOW
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,Data Analysis,17,68,51,5,8.5,HIGH
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,Precision Agriculture,71,78,7,5,1.2,LOW
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,IoT Sensors,28,71,43,5,7.2,HIGH
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,Farm Management,16,72,56,3,5.6,MEDIUM
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,Python,37,71,34,5,5.7,MEDIUM
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,Machine Learning,0,67,67,1,2.2,LOW
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,SQL,44,75,31,3,3.1,MEDIUM
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,React,71,83,12,1,1.0,LOW
c9c10061-53cc-4706-89c8-5aefcf5577b6,Agronomist,FastAPI,51,62,11,3,1.1,LOW
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,Soil Health,91,67,-24,4,0.0,ACHIEVED
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,Crop Science,92,86,-6,1,0.0,ACHIEVED
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,Irrigation Systems,20,88,68,1,2.3,LOW
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,Pest Control,23,68,45,3,4.5,MEDIUM
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,Data Analysis,25,88,63,5,10.5,HIGH
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,Precision Agriculture,87,82,-5,3,0.0,ACHIEVED
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,IoT Sensors,72,81,9,5,1.5,LOW
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,Farm Management,78,72,-6,1,0.0,ACHIEVED
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,Python,66,62,-4,3,0.0,ACHIEVED
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,Machine Learning,23,84,61,2,4.1,MEDIUM
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,SQL,99,71,-28,3,0.0,ACHIEVED
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,React,81,87,6,2,1.0,LOW
2bad5cb6-fe83-41ea-865d-67b24a8b72e9,ML Engineer,FastAPI,74,62,-12,4,0.0,ACHIEVED
04208600-5545-4ccd-9572-357dd131d579,Agronomist,Soil Health,20,75,55,3,5.5,MEDIUM
04208600-5545-4ccd-9572-357dd131d579,Agronomist,Crop Science,19,86,67,1,2.2,LOW
04208600-5545-4ccd-9572-357dd131d579,Agronomist,Irrigation Systems,0,87,87,4,11.6,HIGH
04208600-5545-4ccd-9572-357dd131d579,Agronomist,Pest Control,81,85,4,4,1.0,LOW
04208600-5545-4ccd-9572-357dd131d579,Agronomist,Data Analysis,75,74,-1,3,0.0,ACHIEVED
04208600-5545-4ccd-9572-357dd131d579,Agronomist,Precision Agriculture,69,89,20,1,1.0,LOW
04208600-5545-4ccd-9572-357dd131d579,Agronomist,IoT Sensors,37,74,37,1,1.2,LOW
04208600-5545-4ccd-9572-357dd131d579,Agronomist,Farm Management,86,82,-4,2,0.0,ACHIEVED
04208600-5545-4ccd-9572-357dd131d579,Agronomist,Python,100,69,-31,1,0.0,ACHIEVED
04208600-5545-4ccd-9572-357dd131d579,Agronomist,Machine Learning,26,68,42,5,7.0,HIGH
04208600-5545-4ccd-9572-357dd131d579,Agronomist,SQL,27,85,58,5,9.7,HIGH
04208600-5545-4ccd-9572-357dd131d579,Agronomist,React,63,64,1,3,1.0,LOW
04208600-5545-4ccd-9572-357dd131d579,Agronomist,FastAPI,28,85,57,5,9.5,HIGH
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,Soil Health,53,65,12,4,1.6,LOW
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,Crop Science,53,84,31,4,4.1,MEDIUM
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,Irrigation Systems,94,78,-16,3,0.0,ACHIEVED
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,Pest Control,85,60,-25,1,0.0,ACHIEVED
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,Data Analysis,71,78,7,4,1.0,LOW
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,Precision Agriculture,29,77,48,5,8.0,HIGH
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,IoT Sensors,81,76,-5,3,0.0,ACHIEVED
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,Farm Management,0,84,84,4,11.2,HIGH
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,Python,64,70,6,4,1.0,LOW
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,Machine Learning,71,82,11,1,1.0,LOW
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,SQL,37,68,31,2,2.1,LOW
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,React,4,68,64,4,8.5,HIGH
0dc58ee0-c751-4e29-aab3-657550885dab,Agronomist,FastAPI,34,78,44,2,2.9,LOW
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,Soil Health,7,70,63,1,2.1,LOW
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,Crop Science,74,81,7,4,1.0,LOW
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,Irrigation Systems,56,77,21,5,3.5,MEDIUM
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,Pest Control,75,85,10,2,1.0,LOW
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,Data Analysis,36,76,40,4,5.3,MEDIUM
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,Precision Agriculture,20,69,49,1,1.6,LOW
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,IoT Sensors,81,60,-21,4,0.0,ACHIEVED
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,Farm Management,35,84,49,5,8.2,HIGH
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,Python,98,68,-30,2,0.0,ACHIEVED
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,Machine Learning,13,82,69,5,11.5,HIGH
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,SQL,25,68,43,5,7.2,HIGH
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,React,29,85,56,4,7.5,HIGH
6be97809-4fc3-48cf-87dc-3d0591f6316e,Agronomist,FastAPI,10,88,78,3,7.8,HIGH
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,Soil Health,15,76,61,2,4.1,MEDIUM
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,Crop Science,36,70,34,1,1.1,LOW
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,Irrigation Systems,92,80,-12,5,0.0,ACHIEVED
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,Pest Control,85,84,-1,4,0.0,ACHIEVED
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,Data Analysis,95,71,-24,4,0.0,ACHIEVED
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,Precision Agriculture,87,87,0,1,0.0,ACHIEVED
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,IoT Sensors,91,81,-10,3,0.0,ACHIEVED
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,Farm Management,9,64,55,2,3.7,MEDIUM
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,Python,9,68,59,1,2.0,LOW
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,Machine Learning,36,72,36,3,3.6,MEDIUM
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,SQL,55,74,19,5,3.2,MEDIUM
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,React,66,87,21,2,1.4,LOW
fe073323-b6d1-407e-91c5-8f477d4b3b15,Software Engineer,FastAPI,92,65,-27,2,0.0,ACHIEVED
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,Soil Health,49,74,25,1,1.0,LOW
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,Crop Science,32,83,51,2,3.4,MEDIUM
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,Irrigation Systems,30,80,50,4,6.7,HIGH
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,Pest Control,19,63,44,3,4.4,MEDIUM
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,Data Analysis,61,66,5,2,1.0,LOW
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,Precision Agriculture,49,89,40,5,6.7,HIGH
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,IoT Sensors,86,60,-26,4,0.0,ACHIEVED
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,Farm Management,10,76,66,2,4.4,MEDIUM
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,Python,94,74,-20,5,0.0,ACHIEVED
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,Machine Learning,61,63,2,2,1.0,LOW
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,SQL,48,72,24,1,1.0,LOW
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,React,88,71,-17,4,0.0,ACHIEVED
ad0ddef7-ccfe-432e-80ab-63c0561078c9,Software Engineer,FastAPI,53,90,37,4,4.9,MEDIUM
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,Soil Health,77,73,-4,5,0.0,ACHIEVED
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,Crop Science,93,73,-20,4,0.0,ACHIEVED
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,Irrigation Systems,57,89,32,1,1.1,LOW
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,Pest Control,30,85,55,5,9.2,HIGH
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,Data Analysis,31,80,49,5,8.2,HIGH
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,Precision Agriculture,8,87,79,3,7.9,HIGH
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,IoT Sensors,9,80,71,2,4.7,MEDIUM
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,Farm Management,57,78,21,3,2.1,LOW
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,Python,39,72,33,2,2.2,LOW
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,Machine Learning,89,89,0,3,0.0,ACHIEVED
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,SQL,35,83,48,2,3.2,MEDIUM
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,React,81,71,-10,1,0.0,ACHIEVED
5f7dbf46-3899-4074-8fca-b1ba46432b05,Agronomist,FastAPI,37,81,44,2,2.9,LOW
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,Soil Health,38,88,50,5,8.3,HIGH
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,Crop Science,6,61,55,2,3.7,MEDIUM
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,Irrigation Systems,43,68,25,2,1.7,LOW
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,Pest Control,93,81,-12,1,0.0,ACHIEVED
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,Data Analysis,83,73,-10,3,0.0,ACHIEVED
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,Precision Agriculture,6,88,82,1,2.7,LOW
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,IoT Sensors,2,70,68,2,4.5,MEDIUM
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,Farm Management,20,83,63,2,4.2,MEDIUM
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,Python,60,81,21,4,2.8,LOW
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,Machine Learning,12,72,60,3,6.0,MEDIUM
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,SQL,60,83,23,3,2.3,LOW
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,React,8,81,73,3,7.3,HIGH
890aa459-4c52-460b-88a8-3005678a4cbc,ML Engineer,FastAPI,1,64,63,4,8.4,HIGH
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,Soil Health,5,80,75,4,10.0,HIGH
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,Crop Science,7,89,82,5,13.7,HIGH
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,Irrigation Systems,74,73,-1,4,0.0,ACHIEVED
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,Pest Control,72,79,7,1,1.0,LOW
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,Data Analysis,79,77,-2,3,0.0,ACHIEVED
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,Precision Agriculture,97,82,-15,4,0.0,ACHIEVED
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,IoT Sensors,94,69,-25,1,0.0,ACHIEVED
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,Farm Management,46,81,35,1,1.2,LOW
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,Python,70,63,-7,1,0.0,ACHIEVED
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,Machine Learning,100,76,-24,5,0.0,ACHIEVED
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,SQL,30,78,48,4,6.4,HIGH
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,React,56,66,10,4,1.3,LOW
ad60855d-765e-47df-b47b-9fbe8dd9931c,Software Engineer,FastAPI,25,89,64,2,4.3,MEDIUM
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,Soil Health,86,66,-20,2,0.0,ACHIEVED
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,Crop Science,30,81,51,4,6.8,HIGH
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,Irrigation Systems,53,71,18,3,1.8,LOW
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,Pest Control,67,69,2,5,1.0,LOW
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,Data Analysis,60,81,21,2,1.4,LOW
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,Precision Agriculture,8,64,56,1,1.9,LOW
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,IoT Sensors,82,77,-5,5,0.0,ACHIEVED
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,Farm Management,45,78,33,1,1.1,LOW
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,Python,29,71,42,1,1.4,LOW
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,Machine Learning,81,75,-6,5,0.0,ACHIEVED
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,SQL,76,72,-4,4,0.0,ACHIEVED
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,React,68,72,4,5,1.0,LOW
63f803ae-07b3-4f1d-8643-f434536d2838,Farm Manager,FastAPI,6,61,55,2,3.7,MEDIUM
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,Soil Health,87,80,-7,3,0.0,ACHIEVED
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,Crop Science,13,64,51,4,6.8,HIGH
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,Irrigation Systems,79,73,-6,5,0.0,ACHIEVED
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,Pest Control,40,84,44,4,5.9,MEDIUM
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,Data Analysis,50,84,34,1,1.1,LOW
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,Precision Agriculture,30,89,59,2,3.9,MEDIUM
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,IoT Sensors,56,63,7,3,1.0,LOW
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,Farm Management,100,77,-23,5,0.0,ACHIEVED
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,Python,4,71,67,3,6.7,HIGH
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,Machine Learning,3,62,59,1,2.0,LOW
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,SQL,87,67,-20,5,0.0,ACHIEVED
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,React,85,76,-9,2,0.0,ACHIEVED
0d958709-688e-4d79-8576-91b115e69854,ML Engineer,FastAPI,34,61,27,3,2.7,LOW
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,Soil Health,76,76,0,5,0.0,ACHIEVED
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,Crop Science,16,90,74,4,9.9,HIGH
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,Irrigation Systems,93,82,-11,3,0.0,ACHIEVED
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,Pest Control,11,68,57,3,5.7,MEDIUM
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,Data Analysis,65,62,-3,1,0.0,ACHIEVED
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,Precision Agriculture,32,60,28,2,1.9,LOW
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,IoT Sensors,62,80,18,3,1.8,LOW
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,Farm Management,80,81,1,1,1.0,LOW
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,Python,91,69,-22,4,0.0,ACHIEVED
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,Machine Learning,41,87,46,5,7.7,HIGH
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,SQL,22,76,54,4,7.2,HIGH
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,React,75,78,3,1,1.0,LOW
4abf6454-1057-42af-a125-a01b587f4b50,ML Engineer,FastAPI,34,61,27,1,1.0,LOW
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,Soil Health,74,71,-3,5,0.0,ACHIEVED
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,Crop Science,73,66,-7,5,0.0,ACHIEVED
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,Irrigation Systems,78,60,-18,4,0.0,ACHIEVED
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,Pest Control,7,63,56,5,9.3,HIGH
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,Data Analysis,93,88,-5,2,0.0,ACHIEVED
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,Precision Agriculture,71,72,1,1,1.0,LOW
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,IoT Sensors,56,61,5,2,1.0,LOW
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,Farm Management,88,66,-22,2,0.0,ACHIEVED
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,Python,95,70,-25,5,0.0,ACHIEVED
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,Machine Learning,45,63,18,4,2.4,LOW
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,SQL,8,82,74,4,9.9,HIGH
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,React,47,71,24,2,1.6,LOW
5f7bb758-5036-4134-bd1c-49ce2f8494ac,Agronomist,FastAPI,72,75,3,1,1.0,LOW
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,Soil Health,23,83,60,1,2.0,LOW
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,Crop Science,5,76,71,4,9.5,HIGH
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,Irrigation Systems,29,61,32,5,5.3,MEDIUM
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,Pest Control,90,82,-8,5,0.0,ACHIEVED
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,Data Analysis,59,79,20,3,2.0,LOW
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,Precision Agriculture,31,76,45,5,7.5,HIGH
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,IoT Sensors,36,68,32,2,2.1,LOW
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,Farm Management,28,74,46,2,3.1,MEDIUM
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,Python,71,80,9,1,1.0,LOW
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,Machine Learning,54,74,20,1,1.0,LOW
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,SQL,13,82,69,4,9.2,HIGH
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,React,36,82,46,2,3.1,MEDIUM
cd274edb-a915-404b-b5c3-ee23c2e0826b,ML Engineer,FastAPI,39,78,39,1,1.3,LOW
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,Soil Health,49,61,12,5,2.0,LOW
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,Crop Science,95,64,-31,4,0.0,ACHIEVED
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,Irrigation Systems,83,73,-10,3,0.0,ACHIEVED
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,Pest Control,71,75,4,3,1.0,LOW
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,Data Analysis,64,69,5,5,1.0,LOW
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,Precision Agriculture,85,72,-13,3,0.0,ACHIEVED
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,IoT Sensors,98,71,-27,5,0.0,ACHIEVED
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,Farm Management,87,86,-1,5,0.0,ACHIEVED
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,Python,17,85,68,5,11.3,HIGH
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,Machine Learning,98,69,-29,2,0.0,ACHIEVED
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,SQL,82,80,-2,2,0.0,ACHIEVED
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,React,47,85,38,3,3.8,MEDIUM
cc5fedb7-a455-40b9-a567-45270c124d95,Software Engineer,FastAPI,51,68,17,2,1.1,LOW
f761d25a-7094-4792-a442-699b25ecf31c,Farm Manager,Soil Health,7,79,72,5,12.0,HIGH
f761d25a-7094-4792-a442-699b25ecf31c,Farm Manager,Crop Science,25,67,42,1,1.4,LOW
f761d25a-7094-4792-a442-699b25ecf31c,Farm Manager,Irrigation Systems,90,87,-3,4,0.0,ACHIEVED
f761d25a-7094-4792-a442-699b25ecf31c,Farm Manager,Pest Control,59,71,12,5,2.0,LOW
f761d25a-7094-4792-a442-699b25ecf31c,Farm Manager,Data Analysis,95,79,-16,5,0.0,ACHIEVED
f761d25a-7094-4792-a442-699b25ecf31c,Farm Manager,Precision Agriculture,90,83,-7,3,0.0,ACHIEVED
f761d25a-7094-4792-a442-699b25ecf31c,Farm Manager,IoT Sensors,58,72,14,4,1.9,LOW
f761d25a-7094-4792-a442-699b25ecf31c,Farm Manager,Farm Management,60,85,25,5,4.2,MEDIUM
f761d25a-7094-4792-a442-699b25ecf31c,Farm Manager,Python,31,89,58,2,3.9,MEDIUM
